ph	eClip	exon	RBP	gene_name	delta.psi.c	id	energy	spread	icSHAPE_delta_reactivity	evo_qvalue	n.ph.in.cluster
chr4_103748629_103749055_-	chr4_103748601_103748605_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654233	-25.7	426		1	81
chr4_103748630_103748725_-	chr4_103748582_103748601_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654234	-31.5	95		1	67
chr4_103748630_103748725_-	chr4_103748601_103748605_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654234	-31.5	95		1	67
chr4_103748635_103748685_-	chr4_103748582_103748601_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654236	-16.4	50		1	64
chr4_103748635_103748685_-	chr4_103748601_103748605_-	chr4_103748749_103749105_-	DDX3X	UBE2D3	0.4	654236	-16.4	50		1	64
chr4_103748644_103749020_-	chr4_103748582_103748601_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748601_103748605_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748582_103748601_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748601_103748605_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748582_103748601_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748601_103748605_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748582_103748601_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748601_103748605_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748582_103748601_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748644_103749020_-	chr4_103748601_103748605_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654239	-24.6	376		1	77
chr4_103748668_103749055_-	chr4_103748582_103748601_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748601_103748605_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748582_103748601_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748601_103748605_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748582_103748601_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748601_103748605_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748582_103748601_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748601_103748605_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748582_103748601_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748668_103749055_-	chr4_103748601_103748605_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654241	-18.1	387		1	74
chr4_103748727_103749045_-	chr4_103748605_103748676_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654244	-31.1	318		0.486820127768542	68
chr4_103748727_103749045_-	chr4_103748605_103748676_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654244	-31.1	318		0.486820127768542	68
chr4_103748727_103749045_-	chr4_103748605_103748676_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654244	-31.1	318		0.486820127768542	68
chr4_103748727_103749045_-	chr4_103748605_103748676_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654244	-31.1	318		0.486820127768542	68
chr4_103748727_103749045_-	chr4_103748605_103748676_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654244	-31.1	318		0.486820127768542	68
chr4_103748730_103749018_-	chr4_103748605_103748676_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654246	-32.4	288		1	65
chr4_103748730_103749018_-	chr4_103748605_103748676_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654246	-32.4	288		1	65
chr4_103748730_103749018_-	chr4_103748605_103748676_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654246	-32.4	288		1	65
chr4_103748730_103749018_-	chr4_103748605_103748676_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654246	-32.4	288		1	65
chr4_103748730_103749018_-	chr4_103748605_103748676_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654246	-32.4	288		1	65
chr4_103748746_103749044_-	chr4_103748605_103748676_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654248	-17.6	298		0.589959110481541	60
chr4_103748746_103749044_-	chr4_103748605_103748676_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654248	-17.6	298		0.589959110481541	60
chr4_103748746_103749044_-	chr4_103748605_103748676_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654248	-17.6	298		0.589959110481541	60
chr4_103748746_103749044_-	chr4_103748605_103748676_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654248	-17.6	298		0.589959110481541	60
chr4_103748746_103749044_-	chr4_103748605_103748676_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654248	-17.6	298		0.589959110481541	60
chr4_103748767_103749011_-	chr4_103748605_103748676_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654250	-19.3	244		1	52
chr4_103748767_103749011_-	chr4_103748605_103748676_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654250	-19.3	244		1	52
chr4_103748767_103749011_-	chr4_103748605_103748676_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654250	-19.3	244		1	52
chr4_103748767_103749011_-	chr4_103748605_103748676_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654250	-19.3	244		1	52
chr4_103748767_103749011_-	chr4_103748605_103748676_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654250	-19.3	244		1	52
chr4_103748775_103749051_-	chr4_103748605_103748676_-	chr4_103749101_103749167_-	DDX3X	UBE2D3	0.39	654251	-16.2	276		0.348679701167156	54
chr4_103748775_103749051_-	chr4_103748605_103748676_-	chr4_103749101_103749186_-	DDX3X	UBE2D3	0.39	654251	-16.2	276		0.348679701167156	54
chr4_103748775_103749051_-	chr4_103748605_103748676_-	chr4_103749101_103749188_-	DDX3X	UBE2D3	0.39	654251	-16.2	276		0.348679701167156	54
chr4_103748775_103749051_-	chr4_103748605_103748676_-	chr4_103749101_103749221_-	DDX3X	UBE2D3	0.39	654251	-16.2	276		0.348679701167156	54
chr4_103748775_103749051_-	chr4_103748605_103748676_-	chr4_103749101_103749316_-	DDX3X	UBE2D3	0.39	654251	-16.2	276		0.348679701167156	54
chr5_65449494_65454575_+	chr5_65449383_65449440_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675700	-16.7	5081		1	30
chr5_65449494_65454575_+	chr5_65449440_65449442_+	chr5_65454637_65454760_+	U2AF2	SREK1	0.41	675700	-16.7	5081		1	30
chr1_148335820_148342442_-	chr1_148342468_148342485_-	chr1_148335535_148335740_-	BUD13	NBPF20	-0.64	68209	-17.2	6622		1	44
chr5_179042644_179045069_-	chr5_179045110_179045157_-	chr5_179042547_179042596_-	PRPF8	HNRNPH1	-0.19	721476	-15.2	2425	0.338	1	101
chr5_179042644_179045069_-	chr5_179045157_179045167_-	chr5_179042547_179042596_-	PRPF8	HNRNPH1	-0.19	721476	-15.2	2425	0.338	1	101
chr5_179042644_179045069_-	chr5_179045110_179045157_-	chr5_179042561_179042596_-	PRPF8	HNRNPH1	-0.29	721476	-15.2	2425	0.338	1	101
chr5_179042644_179045069_-	chr5_179045157_179045167_-	chr5_179042561_179042596_-	PRPF8	HNRNPH1	-0.29	721476	-15.2	2425	0.338	1	101
chr5_179043962_179050438_-	chr5_179050505_179050553_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179050505_179050553_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179050508_179050552_-	chr5_179043875_179043959_-	U2AF1	HNRNPH1	-0.25	721491	-18.6	6476		1	163
chr5_179043962_179050438_-	chr5_179050508_179050552_-	chr5_179043900_179043959_-	U2AF1	HNRNPH1	-0.25	721491	-18.6	6476		1	163
chr5_179043968_179044993_-	chr5_179045074_179045136_-	chr5_179043875_179043959_-	SF3B4	HNRNPH1	-0.18	721492	-16.2	1025		1	92
chr5_179043968_179044993_-	chr5_179045074_179045136_-	chr5_179043900_179043959_-	SF3B4	HNRNPH1	-0.18	721492	-16.2	1025		1	92
chr5_179044000_179046278_-	chr5_179043956_179043997_-	chr5_179046270_179046361_-	SF3A3	HNRNPH1	-0.24	721494	-16.2	2278	-0.807	1	140
chr5_179044000_179046278_-	chr5_179043956_179043997_-	chr5_179046270_179046709_-	SF3A3	HNRNPH1	-0.25	721494	-16.2	2278	-0.807	1	140
chr5_179044000_179046278_-	chr5_179043956_179043997_-	chr5_179046274_179046408_-	SF3A3	HNRNPH1	-0.27	721494	-16.2	2278	-0.807	1	140
chr5_179044000_179046278_-	chr5_179043956_179043997_-	chr5_179046302_179046408_-	SF3A3	HNRNPH1	-0.27	721494	-16.2	2278	-0.807	1	140
chr5_179044000_179046278_-	chr5_179043956_179043997_-	chr5_179046316_179046408_-	SF3A3	HNRNPH1	-0.27	721494	-16.2	2278	-0.807	1	140
chr6_31612249_31616759_-	chr6_31616826_31616861_-	chr6_31612084_31612191_-	EFTUD2	BAG6	-0.16	728146	-21.1	4510		0.561980525286697	29
chr6_31616968_31620202_-	chr6_31616923_31616936_-	chr6_31620201_31620222_-	RBM22	BAG6	-0.47	728159	-17.1	3234		1	34
chr6_31856854_31865275_-	chr6_31865368_31865412_-	chr6_31856746_31856847_-	PRPF8	EHMT2	-0.48	728256	-23.4	8421		1	24
chr6_43749824_43749940_+	chr6_43749999_43750047_+	chr6_43749693_43749789_+	HNRNPM	VEGFA	0.23	735651	-18.4	116		0.401639284949351	86
chr6_43749824_43749940_+	chr6_43749999_43750047_+	chr6_43749693_43749824_+	HNRNPM	VEGFA	0.2	735651	-18.4	116		0.401639284949351	86
chr6_43749824_43749940_+	chr6_43749999_43750047_+	chr6_43749748_43749824_+	HNRNPM	VEGFA	0.22	735651	-18.4	116		0.401639284949351	86
chr6_64282615_64291254_+	chr6_64291271_64291314_+	chr6_64281917_64282624_+	DDX6	PTP4A1	0.29	740089	-16	8639		1	97
chr6_64282615_64291254_+	chr6_64291271_64291314_+	chr6_64282475_64282624_+	DDX6	PTP4A1	0.29	740089	-16	8639		1	97
chr6_64282615_64291254_+	chr6_64291271_64291314_+	chr6_64282586_64282624_+	DDX6	PTP4A1	0.29	740089	-16	8639		1	97
chr6_64282620_64290824_+	chr6_64290868_64290892_+	chr6_64281917_64282624_+	DDX6	PTP4A1	0.29	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290868_64290892_+	chr6_64282475_64282624_+	DDX6	PTP4A1	0.29	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290868_64290892_+	chr6_64282586_64282624_+	DDX6	PTP4A1	0.29	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290864_64290873_+	chr6_64281917_64282624_+	TIA1	PTP4A1	0.15	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290873_64290904_+	chr6_64281917_64282624_+	TIA1	PTP4A1	0.15	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290864_64290873_+	chr6_64282475_64282624_+	TIA1	PTP4A1	0.15	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290873_64290904_+	chr6_64282475_64282624_+	TIA1	PTP4A1	0.15	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290864_64290873_+	chr6_64282586_64282624_+	TIA1	PTP4A1	0.15	740090	-15.3	8204		1	86
chr6_64282620_64290824_+	chr6_64290873_64290904_+	chr6_64282586_64282624_+	TIA1	PTP4A1	0.15	740090	-15.3	8204		1	86
chr6_91246338_91254252_-	chr6_91246194_91246259_-	chr6_91254271_91254351_-	U2AF2	MAP3K7	0.47	745098	-17.6	7914		0.753316127344017	23
chr6_131191385_131201212_-	chr6_131191214_131191288_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753181	-20.6	9827		1	21
chr6_131191385_131201212_-	chr6_131191328_131191352_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753181	-20.6	9827		1	21
chr6_131191544_131201231_-	chr6_131191352_131191446_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753182	-18	9687		0.420879684996216	24
chr6_131191544_131201231_-	chr6_131191468_131191537_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753182	-18	9687		0.420879684996216	24
chr6_131191544_131201231_-	chr6_131201301_131201348_-	chr6_131191468_131191521_-	U2AF2	EPB41L2	0.69	753182	-18	9687		0.420879684996216	24
chr6_131197803_131201225_-	chr6_131197716_131197783_-	chr6_131201284_131201346_-	U2AF2	EPB41L2	0.65	753187	-17	3422		0.839676163044804	24
chr6_131200662_131201234_-	chr6_131200522_131200581_-	chr6_131201284_131201346_-	QKI	EPB41L2	-0.24	753200	-15.9	572		0.37251567935647	18
chr1_155238608_155243165_-	chr1_155243224_155243275_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75431	-20.1	4557		1	55
chr1_155238608_155243165_-	chr1_155243224_155243275_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75431	-20.1	4557		1	55
chr1_155238626_155243181_-	chr1_155243224_155243275_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75436	-49	4555		1	55
chr1_155238626_155243181_-	chr1_155243224_155243275_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75436	-49	4555		1	55
chr1_155238636_155243220_-	chr1_155243224_155243275_-	chr1_155238499_155238583_-	NCBP2	CLK2	-0.44	75439	-28.7	4584		0.224296430470647	57
chr1_155238636_155243220_-	chr1_155243224_155243275_-	chr1_155238499_155238586_-	NCBP2	CLK2	-0.42	75439	-28.7	4584		0.224296430470647	57
chr6_136588382_136589489_-	chr6_136589513_136589518_-	chr6_136588167_136588313_-	SF3A3	BCLAF1	-0.22	754724	-15.3	1107		0.258977515896762	22
chr6_136588382_136589489_-	chr6_136589518_136589536_-	chr6_136588167_136588313_-	SF3A3	BCLAF1	-0.22	754724	-15.3	1107		0.258977515896762	22
chr6_168314117_168314364_+	chr6_168314375_168314424_+	chr6_168314083_168314103_+	U2AF1	MLLT4	0.56	759147	-15	247		1	9
chr7_26231327_26236024_-	chr7_26236095_26236137_-	chr7_26230613_26231298_-	SF3A3	HNRNPA2B1	-0.46	765886	-16	4697	-0.54	0.682626490203211	117
chr7_100273840_100276535_+	chr7_100276560_100276641_+	chr7_100273744_100273799_+	LARP4	GNB2	-0.53	787628	-26.7	2695		1	73
chr9_140349632_140349687_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885658	-25.1	55		0.871971238189163	22
chr9_140349632_140349687_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885658	-25.1	55		0.871971238189163	22
chr9_140349652_140349694_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885660	-20.5	42		0.488860152145426	20
chr9_140349652_140349694_-	chr9_140349536_140349609_-	chr9_140349691_140349759_-	NKRF	NSMF	0.13	885660	-20.5	42		0.488860152145426	20
chr1_225690883_225692610_-	chr1_225690791_225690840_-	chr1_225692693_225692755_-	RBFOX2	ENAH	-0.43	98636	-19.8	1727		0.4090097767138	7
